,country,name,full_name,symbol,isin,asset_class,currency,stock_exchange,def_stock_exchange
7350,switzerland,UBS Gold USD,UBS Gold Adis,AUUSICHF,CH0106027193,commodity,CHF,Switzerland,False
7351,switzerland,iShares Euro Corporate Bond Large Cap UCITS,iShares Euro Corporate Bond Large Cap UCITS,IBCX,IE0032523478,bond,CHF,Switzerland,False
7352,switzerland,iShares $ Treasury Bond 1-3Yr UCITS Acc,iShares USD Treasury Bond 1-3 UCITS,CSBGU3,IE00B3VWN179,bond,USD,Switzerland,False
7353,switzerland,iShares S&P SmallCap 600 UCITS,iShares S&P Small Cap 600 UCITS USD,IDP6,IE00B2QWCY14,equity,USD,Switzerland,False
7354,switzerland,iShares S&P 500 CHF Hedged,iShares S&P 500 CHF Hedged UCITS,ISIUSC,IE00B88DZ566,equity,CHF,Switzerland,True
7355,switzerland,UBS ETF - Bloomberg Barclays MSCI Euro Area Liquid,UBS ETF - Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable UCITS ETF hedged A-dis,CBSEUT,LU1484800872,bond,CHF,Switzerland,True
7356,switzerland,iShares MSCI World Momentum Factor UCITS,iShares Edge MSCI World Momentum Factor UCITS USD,IWMO,IE00BP3QZ825,equity,USD,Switzerland,False
7357,switzerland,UBS Irl plc MSCI UK IMI Socially Responsible hedge,UBS Irl plc MSCI United Kingdom IMI Socially Responsible UCITS hedged A-dis,UKSRT,IE00BZ0RTB90,equity,CHF,Switzerland,True
7358,switzerland,iShares MSCI World Quality Factor UCITS,iShares Edge MSCI World Quality Factor UCITS USD,IWQU,IE00BP3QZ601,equity,USD,Switzerland,False
7359,switzerland,iShares $ Treasury Bond 7-10Yr UCITS,iShares USD Treasury Bond 7-10 UCITS,IBTM,IE00B1FZS798,bond,USD,Switzerland,False
7360,switzerland,iShares Developed Markets Property Yield UCITS,iShares Developed Markets Property Yield UCITS USD,IWDP,IE00B1FZS350,equity,USD,Switzerland,False
7361,switzerland,ComStage MSCI Pacific TRN UCITS,ComStage MSCI Pacific TRN UCITS,CBMINAPUS,LU0392495023,equity,USD,Switzerland,False
7362,switzerland,Lyxor MSCI Emerging Markets SG,Lyxor MSCI Emerging Markets UCITS C,LYLEM,FR0010435297,equity,USD,Switzerland,False
7363,switzerland,iShares Listed Private Equity UCITS,iShares Listed Private Equity UCITS USD,IPRV,IE00B1TXHL60,equity,USD,Switzerland,False
7364,switzerland,db x-trackers Swiss Large Cap Index DR 1C,db x-trackers Swiss Large Cap Index UCITS DR 1C,XSMC,LU0943504760,equity,CHF,Switzerland,True
7365,switzerland,Source EURO STOXX Optimised Banks,Source EURO STOXX Optimised Banks UCITS,S7XE,IE00B3Q19T94,equity,EUR,Switzerland,False
7366,switzerland,ZKB Gold AA EUR,ZKB Gold AA,ZGLDEU,CH0047533523,commodity,EUR,Switzerland,True
7367,switzerland,iShares Gold Hedged CHF,iShares Gold CHF Hedged,CSGLDC,CH0104136285,commodity,CHF,Switzerland,True
7368,switzerland,iShares MSCI North America UCITS,iShares MSCI North America UCITS USD,INAA,IE00B14X4M10,equity,USD,Switzerland,False
7369,switzerland,db x-trackers MSCI China UCITS DR 1C,db x-trackers MSCI China Index UCITS DR 1C,XMCH,LU0514695690,equity,CHF,Switzerland,False
7370,switzerland,iShares Global Water UCITS,iShares Global Water UCITS USD,IH2O,IE00B1TXK627,equity,USD,Switzerland,False
7371,switzerland,iShares Global Corp Bnd EUR Hdg,iShares Global Corporate Bond EUR Hedged UCITS EUR,CRPH,IE00B9M6SJ31,bond,EUR,Switzerland,False
7372,switzerland,Lyxor UCITS New Energy D-EUR,Lyxor UCITS New Energy D-EUR,LYNRJ,FR0010524777,equity,EUR,Switzerland,False
7373,switzerland,iShares SLI CHF,iShares SLI CHF,CSSLI,CH0031768937,equity,CHF,Switzerland,True
7374,switzerland,Vanguard FTSE All-World UCITS USD Inc,Vanguard FTSE All-World UCITS,VWRL,IE00B3RBWM25,equity,CHF,Switzerland,False
7375,switzerland,SSgA SPDR S&P US Dividend Aristocrats,SPDR S&P US Dividend Aristocrats UCITS,USDV,IE00B6YX5D40,equity,CHF,Switzerland,False
7376,switzerland,UBS SPI Mid CHF A-dis,UBS SPI Mid A-dis,SPMCHA,CH0130595124,equity,CHF,Switzerland,True
7377,switzerland,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap Index UCITS DR 1D,XSMI,LU0274221281,equity,CHF,Switzerland,False
7378,switzerland,iShares MSCI World CHF Hedged CHF,iShares MSCI World CHF Hedged UCITS CHF,IWDC,IE00B8BVCK12,equity,CHF,Switzerland,True
7379,switzerland,db x-trackers II Global Sovereign 4C hedged CHF,db x-trackers II Global Sovereign UCITS 4C hedged,X03H,LU0641006613,bond,CHF,Switzerland,True
7380,switzerland,iShares MSCI Japan Hedged UCITS,iShares MSCI Japan Hedged UCITS,IJPD,IE00BCLWRG39,equity,USD,Switzerland,False
7381,switzerland,UBS ETF MSCI World UCITS USD A-dis,UBS MSCI World Adis,WRDUSA,LU0340285161,equity,USD,Switzerland,False
7382,switzerland,UBS ETF MSCI Pacific Socially Responsible UCITS US,UBS MSCI Pacific Socially Responsible UCITS A-dis,PSRUSA,LU0629460832,equity,USD,Switzerland,False
7383,switzerland,iShares SMIM CHF,iShares SMIM CHF,CSSMIM,CH0019852802,equity,CHF,Switzerland,True
7384,switzerland,iShares MSCI AC Far East ex-Japan UCITS,iShares MSCI AC Far East ex-Japan UCITS USD,IFFF,IE00B0M63730,equity,USD,Switzerland,False
7385,switzerland,db x-trackers MSCI Emerging Markets UCITS,db x-trackers MSCI Emerging Markets Index UCITS,XMEM,LU0292107645,equity,USD,Switzerland,False
7386,switzerland,iShares Edge MSCI World MF GBp,iShares Edge MSCI World Multifactor UCITS USD,IFSW,IE00BZ0PKT83,equity,USD,Switzerland,False
7387,switzerland,Lyxor UCITS S&P 500 D-USD,Lyxor S&P 500 UCITS D,LYSP5,LU0496786657,equity,USD,Switzerland,False
7388,switzerland,iShares Dow Jones Europe Sustainability Screened,iShares MSCI Europe SRI UCITS EUR,IESE,IE00B52VJ196,equity,EUR,Switzerland,False
7389,switzerland,ComStage MSCI Pacific TRN UCITS,ComStage MSCI Pacific TRN UCITS,CBMINAP,LU0392495023,equity,CHF,Switzerland,False
7390,switzerland,iShares Core MSCI Pacific ex Japan UCITS,iShares Core MSCI Pacific ex-Japan UCITS USD,CSPXJ,IE00B52MJY50,equity,USD,Switzerland,False
7391,switzerland,UBS Barclays US Liquid Corporates,UBS Barclays US Liquid Corporates 1-5 UCITS,CBUS5,LU1048314949,bond,USD,Switzerland,False
7392,switzerland,ComStage NYSE Arca Gold BUGS UCITS,ComStage NYSE Arca Gold BUGS UCITS,CBHUIUS,LU0488317701,equity,USD,Switzerland,False
7393,switzerland,ComStage MSCI Emerging Markets TRN UCITS,ComStage MSCI Emerging Markets TRN UCITS,CBMEMCHF,LU0635178014,equity,CHF,Switzerland,False
7394,switzerland,ZKB Platinum AA CHF,ZKB Platinum AA,ZPLA,CH0183136057,commodity,CHF,Switzerland,True
7395,switzerland,iShares Nikkei 225 UCITS,iShares Nikkei 225 UCITS JPY,CSNKY,IE00B52MJD48,equity,JPY,Switzerland,False
7396,switzerland,UBS plc CMCI Composite SF USD,UBS plc CMCI Composite SF UCITS,CCUSAS,IE00B53H0131,commodity,USD,Switzerland,True
7397,switzerland,SSgA SPDR S&P 500 Low Volatility,SPDR S&P 500 Low Volatility UCITS,LOWV,IE00B802KR88,equity,CHF,Switzerland,False
7398,switzerland,iShares J.P. Morgan $ Emerging Markets Bond UCITS,iShares J.P. Morgan USD Emerging Market Bond UCITS USD,IEMB,IE00B2NPKV68,bond,USD,Switzerland,False
7399,switzerland,iShares MSCI EMU Small Cap UCITS,iShares MSCI EMU Small Cap UCITS EUR,CSEMUS,IE00B3VWMM18,equity,EUR,Switzerland,False
7400,switzerland,iShares FTSE 100 UCITS Acc,iShares FTSE 100 UCITS GBP,CSUKX,IE00B53HP851,equity,GBP,Switzerland,False
7401,switzerland,S&P GSCI Energy&Metals THEAM Easy UCITS C,S&P GSCI Energy&Metals THEAM Easy UCITS C,GSCID,LU0203243844,commodity,USD,Switzerland,True
